"Year","Month","Day","Temp.SanDiego","Temp.RapidCity"
2010,9,27,78.3,69
2010,9,28,78.9,62.8
2010,9,29,76.6,66.4
2010,9,30,74.1,55.9
2010,10,1,72.6,59.9
2010,10,2,73.5,50.5
2010,10,3,71.4,56.4
2010,10,4,68.9,60.8
2010,10,5,65.6,68.3
2010,10,6,63.8,60.8
2010,10,7,65.6,64.3
2010,10,8,65.8,67.1
2010,10,9,67,55.1
2010,10,10,70.8,57
2010,10,11,68.2,57.4
2010,10,12,68.7,55
2010,10,13,68.6,47.4
2010,10,14,67.6,56.4
2010,10,15,67,58.2
2010,10,16,67.4,53.2
2010,10,17,66.6,43.4
2010,10,18,66.5,46.3
2010,10,19,66.8,48.4
2010,10,20,64.2,51.9
2010,10,21,67,49.6
2010,10,22,66.9,53.2
2010,10,23,65.2,52
2010,10,24,67.4,51.5
2010,10,25,67.4,51.9
2010,10,26,66.3,44.4
2010,10,27,68,40.5
2010,10,28,73.2,40.3
2010,10,29,69.4,47
2010,10,30,66,48.7
2010,10,31,62.2,46.2
2010,11,1,64.6,50.3
2010,11,2,70.6,50.1
2010,11,3,75.8,48.4
2010,11,4,80.2,40.1
2010,11,5,77.6,39.4
2010,11,6,69.7,56.5
2010,11,7,64.6,58.5
2010,11,8,64.1,58.3
2010,11,9,61.4,45.4
2010,11,10,59.9,38.9
2010,11,11,63,35.3
2010,11,12,65.8,28.6
2010,11,13,63.7,34.5
2010,11,14,64.6,28.5
2010,11,15,63.1,35.6
2010,11,16,59.4,31.5
2010,11,17,61.4,32.1
2010,11,18,60.7,30.3
2010,11,19,61.7,32.8
2010,11,20,61.9,18.2
2010,11,21,59.4,19.5
2010,11,22,57.1,10.4
2010,11,23,56.2,-1.2
2010,11,24,57.7,7.9
2010,11,25,53.1,4.2
2010,11,26,53.9,26
2010,11,27,54.1,29.2
2010,11,28,57.7,30.1
2010,11,29,53.7,23.1
2010,11,30,54.3,22.4
2010,12,1,55.8,18.6
2010,12,2,56.4,30.4
2010,12,3,57.5,29.3
2010,12,4,55.9,26.4
2010,12,5,58.5,18.9
2010,12,6,60.6,21.5
2010,12,7,58.5,24.9
2010,12,8,59.4,26.4
2010,12,9,56.7,39.8
2010,12,10,56,34.8
2010,12,11,57.9,18.2
2010,12,12,65.3,9.2
2010,12,13,67.2,22.6
2010,12,14,59.4,35.7
2010,12,15,57.9,36.9
2010,12,16,59.9,28.7
2010,12,17,57.7,19.1
2010,12,18,60.8,17.1
2010,12,19,62,17.3
2010,12,20,61.5,21.1
2010,12,21,59.6,16.4
2010,12,22,61.4,16
2010,12,23,57.5,30.9
2010,12,24,57.4,22.4
2010,12,25,56.4,25.6
2010,12,26,58.9,27.1
2010,12,27,56.9,37.7
2010,12,28,56,29.2
2010,12,29,59,31.9
2010,12,30,55.2,16.4
2010,12,31,51.2,0.9
2011,1,1,52.6,6.1
2011,1,2,52.9,12.5
2011,1,3,56.4,18
2011,1,4,57.2,13.8
2011,1,5,57.1,24.1
2011,1,6,58,36.5
2011,1,7,58.4,35.2
2011,1,8,55.2,20.2
2011,1,9,57.3,13.3
2011,1,10,56.7,6.1
2011,1,11,56.8,-0.2
2011,1,12,59.8,-3
2011,1,13,59.8,27.4
2011,1,14,62.3,29.5
2011,1,15,63.2,14.5
2011,1,16,64.9,20.3
2011,1,17,66.3,34.4
2011,1,18,65.7,12.9
2011,1,19,61.1,12.2
2011,1,20,61.8,10.2
2011,1,21,61.1,27.9
2011,1,22,60.1,25
2011,1,23,61.5,17.1
2011,1,24,59.2,33.4
2011,1,25,60.4,26.5
2011,1,26,61.2,32.4
2011,1,27,63.8,42.3
2011,1,28,62.2,41.3
2011,1,29,58.5,29.6
2011,1,30,58.6,18
2011,1,31,58.9,0.8
2011,2,1,56.9,-8.7
2011,2,2,55.9,-6.7
2011,2,3,55.1,17.4
2011,2,4,53.6,34.9
2011,2,5,56.4,37.9
2011,2,6,58.3,29.5
2011,2,7,66.1,17.6
2011,2,8,61.4,-1.4
2011,2,9,58.3,0
2011,2,10,59.6,18.6
2011,2,11,59,32.8
2011,2,12,61.8,40.3
2011,2,13,61.3,49.9
2011,2,14,59.1,38.7
2011,2,15,59.1,49.4
2011,2,16,61.5,48.5
2011,2,17,56.6,46
2011,2,18,57.6,28.1
2011,2,19,57.1,19.1
2011,2,20,54.5,7.6
2011,2,21,52.9,0.5
2011,2,22,54.8,12.1
2011,2,23,56.5,20.8
2011,2,24,57.2,6.1
2011,2,25,57.4,-6.2
2011,2,26,55.8,-3.3
2011,2,27,50.3,12.2
2011,2,28,53.4,14.5
2011,3,1,55.9,22.7
2011,3,2,56.8,-1.1
2011,3,3,60.9,11.5
2011,3,4,60.3,23.6
2011,3,5,63.4,16.6
2011,3,6,61.8,16.9
2011,3,7,58.7,6.5
2011,3,8,58,9.1
2011,3,9,62.6,18.1
2011,3,10,63.9,30.1
2011,3,11,60.3,43.7
2011,3,12,59.9,33.8
2011,3,13,60.1,31.6
2011,3,14,61.2,39.8
2011,3,15,63.1,44.5
2011,3,16,61.2,50.4
2011,3,17,61.2,44.8
2011,3,18,60.7,41.3
2011,3,19,58.7,45.8
2011,3,20,59.8,50.3
2011,3,21,57.8,43.3
2011,3,22,56.8,40.1
2011,3,23,56.2,33.8
2011,3,24,57.8,30.1
2011,3,25,58.5,30.7
2011,3,26,57.6,29.6
2011,3,27,59.9,30
2011,3,28,60.8,32.1
2011,3,29,60.7,30.5
2011,3,30,61.6,34.3
2011,3,31,68.7,43.2
2011,4,1,70.4,43.7
2011,4,2,64.4,47.6
2011,4,3,63.7,49.2
2011,4,4,64.1,35.4
2011,4,5,63.6,44.1
2011,4,6,63,45.6
2011,4,7,62.2,50.2
2011,4,8,57.1,52.5
2011,4,9,52.8,42.9
2011,4,10,57.5,44.1
2011,4,11,60.6,48.1
2011,4,12,61.2,50.8
2011,4,13,60.6,45
2011,4,14,61.3,35
2011,4,15,66.5,35.9
2011,4,16,70.7,41.3
2011,4,17,63.9,36.3
2011,4,18,62.3,33.8
2011,4,19,63.3,33.1
2011,4,20,63.2,34.1
2011,4,21,64.2,48.1
2011,4,22,63.2,46.6
2011,4,23,63.3,40.1
2011,4,24,63.1,42.9
2011,4,25,63.6,45.4
2011,4,26,64.8,44.1
2011,4,27,66.4,43.7
2011,4,28,68.4,47.9
2011,4,29,64.6,46.6
2011,4,30,64.3,39.4
2011,5,1,69.5,42.7
2011,5,2,72.4,40.5
2011,5,3,75.1,45.2
2011,5,4,71.7,54.5
2011,5,5,66.4,48.2
2011,5,6,63.1,54.6
2011,5,7,63.1,56.3
2011,5,8,62.8,59.5
2011,5,9,61,58.1
2011,5,10,61.4,58.4
2011,5,11,62.8,48.6
2011,5,12,64.2,44.5
2011,5,13,63.7,46.6
2011,5,14,62.3,41.1
2011,5,15,62.6,44.3
2011,5,16,61.4,48.2
2011,5,17,60.5,53.2
2011,5,18,62.5,51.2
2011,5,19,61.7,46.6
2011,5,20,63.5,53.9
2011,5,21,64.1,53.1
2011,5,22,62.4,52.1
2011,5,23,62.5,58.7
2011,5,24,63.2,55.6
2011,5,25,63.9,49.5
2011,5,26,64.6,50.5
2011,5,27,66.2,54.7
2011,5,28,65.3,50.9
2011,5,29,62.6,49.6
2011,5,30,63.2,51.7
2011,5,31,64.6,55.3
2011,6,1,62.8,54
2011,6,2,63.4,66.1
2011,6,3,63.3,69.1
2011,6,4,63.1,58.9
2011,6,5,64.4,65.6
2011,6,6,66.3,71.2
2011,6,7,65,72.6
2011,6,8,64,55
2011,6,9,63.3,50.7
2011,6,10,63.7,53.1
2011,6,11,63.9,55.3
2011,6,12,63.9,64.3
2011,6,13,63.7,64.1
2011,6,14,65.4,63
2011,6,15,62.6,60.2
2011,6,16,62.6,61.2
2011,6,17,63.3,60.3
2011,6,18,64,60.9
2011,6,19,64.7,62
2011,6,20,64.3,59.7
2011,6,21,66.6,59.1
2011,6,22,66.3,61.6
2011,6,23,64.5,62.6
2011,6,24,63.9,68.3
2011,6,25,66.2,66.2
2011,6,26,65.2,66.5
2011,6,27,66.3,59.4
2011,6,28,64.7,64.7
2011,6,29,66.8,79.1
2011,6,30,67.9,80
2011,7,1,69.1,66.8
2011,7,2,69.5,66.9
2011,7,3,67.9,69.6
2011,7,4,69.8,76.3
2011,7,5,73.2,72.3
2011,7,6,74.3,68.1
2011,7,7,75.3,69.4
2011,7,8,72.9,74
2011,7,9,70.7,72.8
2011,7,10,68.5,72.7
2011,7,11,66.2,70.2
2011,7,12,66.5,64.3
2011,7,13,66.1,66.1
2011,7,14,66.6,76.7
2011,7,15,67.2,77.9
2011,7,16,67.5,79.7
2011,7,17,68.2,85
2011,7,18,68.2,84
2011,7,19,70.3,86.8
2011,7,20,68.8,80.9
2011,7,21,67,71.5
2011,7,22,67,75.1
2011,7,23,66.8,73.6
2011,7,24,68.2,74.1
2011,7,25,71,77.7
2011,7,26,69.7,71.7
2011,7,27,66.4,75
2011,7,28,67.3,69.2
2011,7,29,69.8,73.3
2011,7,30,69.4,78.6
2011,7,31,70.5,79.9
2011,8,1,70.9,85.5
2011,8,2,73.1,75.1
2011,8,3,71.3,73.2
2011,8,4,68.5,70.2
2011,8,5,67.6,75.6
2011,8,6,67.2,69.1
2011,8,7,67.6,69
2011,8,8,65,69.7
2011,8,9,64.5,65.4
2011,8,10,64.4,64.3
2011,8,11,64.7,68
2011,8,12,66.7,69.9
2011,8,13,66.2,67.3
2011,8,14,67.5,72.4
2011,8,15,66.9,77
2011,8,16,65.7,74.5
2011,8,17,67.5,67.9
2011,8,18,67.4,76
2011,8,19,66.2,66.2
2011,8,20,66,65.2
2011,8,21,65.5,69.6
2011,8,22,68.2,77
2011,8,23,69.1,82.4
2011,8,24,68.8,76.3
2011,8,25,69.7,77.5
2011,8,26,72,79.9
2011,8,27,72.8,77.8
2011,8,28,72.8,77.9
2011,8,29,71.7,66.7
2011,8,30,67.3,67.4
2011,8,31,67.6,74.5
2011,9,1,67.6,75.2
2011,9,2,68,65.8
2011,9,3,67,62.8
2011,9,4,67.7,56.7
2011,9,5,68.2,63.3
2011,9,6,74.1,69.3
2011,9,7,77.5,69.5
2011,9,8,77.4,66.2
2011,9,9,68.5,64.8
2011,9,10,65.5,64.2
2011,9,11,68.2,69
2011,9,12,68.1,71.1
2011,9,13,68.3,57.2
2011,9,14,67.2,49
2011,9,15,67,42.9
2011,9,16,64.7,50.8
2011,9,17,64.5,55.5
2011,9,18,65.9,56.9
2011,9,19,66.1,60.8
2011,9,20,65.4,57.8
2011,9,21,66.1,49.5
2011,9,22,65.8,49
2011,9,23,66.2,63.1
2011,9,24,65.8,71.2
2011,9,25,66.2,66.5
2011,9,26,66.4,62.5
2011,9,27,66.5,67.6
2011,9,28,65.7,66.7
2011,9,29,65.3,60.6
2011,9,30,66.3,53.8
2011,10,1,68.7,65
2011,10,2,69.8,68.5
2011,10,3,68.8,70.7
2011,10,4,65.2,70
2011,10,5,63.9,68.9
2011,10,6,62.5,63.7
2011,10,7,61.9,53.7
2011,10,8,63.5,48.6
2011,10,9,66.8,45.9
2011,10,10,65.1,49.9
2011,10,11,63.7,50.7
2011,10,12,71.3,55
2011,10,13,73.4,49.1
2011,10,14,68.2,46.8
2011,10,15,64.5,49.3
2011,10,16,65.1,48.2
2011,10,17,64.1,44.4
2011,10,18,62.9,46
2011,10,19,62.5,41.8
2011,10,20,62.4,40.2
2011,10,21,64.2,52.4
2011,10,22,62.7,50.3
2011,10,23,62.1,51.4
2011,10,24,63.1,46.6
2011,10,25,65,43.1
2011,10,26,64.4,38.4
2011,10,27,62.7,31.7
2011,10,28,63.8,40.3
2011,10,29,63.7,41.4
2011,10,30,63.7,42.6
2011,10,31,62.7,46.1
2011,11,1,60.2,43.7
2011,11,2,63.9,34.9
2011,11,3,61.1,30.3
2011,11,4,61.3,43.1
2011,11,5,55.6,41.4
2011,11,6,56.9,34.3
2011,11,7,57.1,30.6
2011,11,8,57.5,33.6
2011,11,9,60,34.2
2011,11,10,64.1,31.7
2011,11,11,64.5,43.1
2011,11,12,61,44.3
2011,11,13,60.5,41.9
2011,11,14,60.5,37
2011,11,15,62.1,31.7
2011,11,16,60.3,24.7
2011,11,17,58.6,23.5
2011,11,18,58.6,38
2011,11,19,60.5,16.8
2011,11,20,58.3,5
2011,11,21,56.9,16.1
2011,11,22,56.3,28.6
2011,11,23,57.2,35
2011,11,24,59.2,43.2
2011,11,25,57.2,45.4
2011,11,26,59.4,36.2
2011,11,27,64.7,31.8
2011,11,28,65.2,43.3
2011,11,29,62.9,33.4
